INFO 2025-01-13 22:39:55,774 autoreload Watching for file changes with StatReloader
DEBUG 2025-01-13 22:39:55,774 autoreload Waiting for apps ready_event.
DEBUG 2025-01-13 22:39:55,849 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\templates with glob **/*.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie\templates with glob **/*.
DEBUG 2025-01-13 22:39:55,873 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\locale with glob **/*.mo.
DEBUG 2025-01-13 22:39:55,881 autoreload Watching dir C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie_exemplu\locale with glob **/*.mo.
DEBUG 2025-01-13 22:39:56,029 utils (0.016) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\decorators.py first seen with mtime 1730363514.6418157
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\site-packages\psycopg2\_json.py first seen with mtime 1731581176.263129
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1730363514.00396
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\checks\registry.py first seen with mtime 1730363518.8494656
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\concurrent\futures\__init__.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\options.py first seen with mtime 1730363519.1691873
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\query.py first seen with mtime 1730363519.2213213
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\sqlparse\sql.py first seen with mtime 1730363510.8419755
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\utils\choices.py first seen with mtime 1730363519.5025089
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\DLLs\_asyncio.pyd first seen with mtime 1686106918.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\datetime.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\struct.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\serializers\base.py first seen with mtime 1730363518.986077
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\validators.py first seen with mtime 1730363518.8134735
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\template\loader.py first seen with mtime 1730363519.428758
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\utils\text.py first seen with mtime 1730363519.5501654
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\state.py first seen with mtime 1730363519.1302652
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie\urls.py first seen with mtime 1731590821.3337376
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\Desktop\DJANGO\Proiect1\aplicatie\__init__.py first seen with mtime 1730938752.565714
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\encodings\__init__.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\email\charset.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\template\loaders\__init__.py first seen with mtime 1730363519.445303
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\keyword.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\backends.py first seen with mtime 1730363514.6352322
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\quopri.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\urllib\request.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\handlers\exception.py first seen with mtime 1730363518.902088
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\asyncio\trsock.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\DLLs\select.pyd first seen with mtime 1686106894.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\db\models\functions\text.py first seen with mtime 1730363519.2030535
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\management\commands\runserver.py first seen with mtime 1730363518.9687588
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\_binary.py first seen with mtime 1713199321.9274669
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\servers\__init__.py first seen with mtime 1730363519.000327
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1730363518.8861403
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\sqlparse\__init__.py first seen with mtime 1730363510.819172
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\zoneinfo\_tzpath.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\files\storage\base.py first seen with mtime 1730363518.8861403
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\Desktop\DJANGO\Proiect1\Proiect1\urls.py first seen with mtime 1732800255.296215
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\core\files\images.py first seen with mtime 1730363518.8701553
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\utils\html.py first seen with mtime 1730363519.518824
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\django\views\decorators\__init__.py first seen with mtime 1730363519.574051
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\wsgiref\simple_server.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\asyncio\exceptions.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Local\Programs\Python\Python311\Lib\dataclasses.py first seen with mtime 1686106818.0
DEBUG 2025-01-13 22:39:56,110 autoreload File C:\Users\SIM\AppData\Roaming\Python\Python311\site-packages\sqlparse\keywords.py first seen with mtime 1730363510.8374615
